Target,DateStart,DateEnd,AdAccountId,AdAccountName,CampaignId,AdSetId,AdId,Placement,Clicks,CPC,CPM,CPP,CTR,Frequency,Impressions,Reach,Spend,Total Actions,Total Unique Actions,Unique Clicks,Unique CTR,Website Clicks
act_104,4/2/2016 0:00,4/2/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,31,4.876721487,41.95722816,50.63687892,0.979516445,1.374020357,3442,2853,126.794745,18,18,29,1.091213541,0
act_104,5/2/2016 0:00,5/2/2016 0:00,453,Demo,6058632,103,453,Instant Article,3,1.00188,9.633461013,11.25707814,1.094711013,1.330381652,120,102,1.00188,3,3,3,1.279214046,1
act_104,6/2/2016 0:00,6/2/2016 0:00,453,Demo,6058632,103,453,Mobile External ,41,0.555913611,11.86400338,19.81361037,2.429725221,1.901364449,1868,1120,19.456965,41,40,40,3.941853597,0
act_104,7/2/2016 0:00,7/2/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,19,5.956489687,42.16983849,46.44436406,0.806018152,1.253904052,2574,2338,95.303835,19,18,19,0.887719189,0
act_104,8/2/2016 0:00,8/2/2016 0:00,453,Demo,6058632,103,453,Instant Article,6,0.56925,6.61918549,7.539735605,1.323837553,1.296834611,393,345,4,3,3,5,1.130959715,0
act_104,9/2/2016 0:00,9/2/2016 0:00,453,Demo,6058632,103,453,Mobile External ,24,0.53794125,10.43532933,14.51933149,2.208535164,1.584066775,1176,846,10.758825,24,24,24,3.072874118,0
act_104,10/2/2016 0:00,10/2/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,16,6.74276625,39.25919265,39.72174471,0.662882517,1.151913807,2349,2321,80.913195,9,9,16,0.670692627,1
act_104,11/2/2016 0:00,11/2/2016 0:00,453,Demo,6058632,103,453,Instant Article,16,0.90700538,5.931367546,7.898447354,0.744523213,1.51607214,2090,1570,10.88406,12,12,16,0.99143654,0
act_104,12/2/2016 0:00,12/2/2016 0:00,453,Demo,6058632,103,453,Mobile External ,189,0.356406287,7.704045063,12.50012659,2.460972492,1.847262929,8639,5325,58.45059,181,165,171,3.627812034,0
act_104,13/02/2016 00:00,13/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,27,6.588292293,41.75812045,45.20974278,0.721607486,1.232606133,3953,3652,144.942435,11,10,24,0.710230455,0
act_104,14/02/2016 00:00,14/02/2016 00:00,453,Demo,6058632,103,453,Instant Article,10,1.845793125,6.199137054,8.131246695,0.382367502,1.493340849,2714,2069,14.766345,10,10,10,0.501542267,0
act_104,15/02/2016 00:00,15/02/2016 00:00,453,Demo,6058632,103,453,Mobile External ,225,0.41171917,7.517175088,12.21199729,2.078676716,1.849545621,12223,7524,80.69688,217,204,210,3.152927745,1
act_104,16/02/2016 00:00,16/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,32,4.926331624,41.7092993,43.46763285,0.96392241,1.186495745,3632,3484,133.010955,19,19,32,1.004558891,0
act_104,17/02/2016 00:00,17/02/2016 00:00,453,Demo,6058632,103,453,Instant Article,6,1.98952875,6.256379695,7.726325508,0.358018402,1.405991713,1449,1173,7.958115,6,6,6,0.442136475,1
act_104,18/02/2016 00:00,18/02/2016 00:00,453,Demo,6058632,103,453,Mobile External ,149,0.370187829,6.728802548,10.26544236,2.069420711,1.736892185,8145,5338,48.124395,151,137,137,2.91424919,0
act_104,19/02/2016 00:00,19/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,20,5.341574453,40.17998185,41.61629751,0.856393362,1.17919796,2574,2486,90.80676,14,14,19,0.834830172,0
act_104,20/02/2016 00:00,20/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,81,3.577655416,40.34732427,41.32604718,1.283953622,1.166116595,7068,6900,250.435845,57,54,75,1.22116307,0
act_104,21/02/2016 00:00,21/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,151,4.146399923,48.81185773,52.95168168,1.340254724,1.235058462,12671,11680,543.17835,103,99,134,1.287444263,1
act_104,22/02/2016 00:00,22/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,134,4.424544581,44.06311731,46.64187445,1.133808242,1.205129574,13262,12529,513.247185,87,83,113,1.013931023,0
act_104,23/02/2016 00:00,23/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,153,4.224177688,40.29951866,43.33659378,1.086152909,1.224300776,15874,14761,561.815595,87,85,140,1.062623529,0
act_104,24/02/2016 00:00,24/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,125,4.852516977,38.47282045,42.89039286,0.902651755,1.269225985,15653,14041,528.92433,82,81,117,0.941671566,0
act_104,25/02/2016 00:00,25/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,158,3.57431278,36.29811809,38.93709506,1.15617749,1.221272366,15472,14424,493.255125,106,99,147,1.15036317,0
act_104,26/02/2016 00:00,26/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,129,4.593746174,32.4216736,35.30740678,0.803529392,1.239833331,18068,16592,514.499535,82,80,122,0.828169947,1
act_104,27/02/2016 00:00,27/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,134,4.472047355,32.75397898,34.93787245,0.833855616,1.214410626,18033,16905,518.757525,92,92,128,0.851114137,0
act_104,28/02/2016 00:00,28/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,174,3.506203157,32.44494795,35.03418841,1.053520083,1.229356854,18579,17207,529.436655,109,108,161,1.054724616,0
act_104,29/02/2016 00:00,29/02/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,133,4.414013456,35.78257455,38.30452852,0.922934133,1.21874148,16152,15089,507.61161,86,83,117,0.876297758,0
act_104,1/3/2016 0:00,1/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,183,3.584282625,31.94191881,35.22636493,1.014592491,1.255567401,20442,18536,573.48522,125,117,166,1.014019826,0
act_104,2/3/2016 0:00,2/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,151,3.962587959,29.37908586,32.54947819,0.844097562,1.26135895,20117,18158,519.099075,96,92,137,0.856658633,1
act_104,3/3/2016 0:00,3/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,154,3.793584465,32.67388209,35.26222654,0.98058208,1.228689693,17714,16414,508.34025,112,106,141,0.963492057,0
act_104,4/3/2016 0:00,4/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,114,5.153840356,34.85654825,38.07687748,0.769992597,1.243683738,16667,15256,510.23016,67,60,106,0.773159904,0
act_104,5/3/2016 0:00,5/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,153,3.800792308,28.8349432,31.43690184,0.863729856,1.241233686,19961,18308,505.505385,87,85,145,0.899188438,0
act_104,6/3/2016 0:00,6/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,142,4.209858774,31.25943701,33.94156882,0.845369266,1.236185577,18861,17370,517.81257,91,88,135,0.880591041,0
act_104,7/3/2016 0:00,7/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,149,4.270250507,32.29204854,34.39483299,0.860945085,1.212636843,19574,18377,555.1326,86,82,141,0.860576211,1
act_104,8/3/2016 0:00,8/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,123,5.138784833,34.27564912,36.99205889,0.759378362,1.228728402,18266,16924,549.84996,81,74,112,0.742965746,0
act_104,9/3/2016 0:00,9/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,87,4.61927362,32.9039365,33.40200065,0.810974043,1.155733475,11988,11810,346.44555,45,44,80,0.75739054,1
act_104,10/3/2016 0:00,10/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,26,5.974956158,48.48303161,49.51621353,0.923821024,1.162761435,2948,2887,125.474085,18,18,26,0.943507967,0
act_104,11/3/2016 0:00,11/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,64,4.490864483,47.28131184,48.81374992,1.19865037,1.175399924,5949,5761,246.997575,51,51,63,1.215000369,0
act_104,12/3/2016 0:00,12/3/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,72,4.223835,46.67220979,48.38835395,1.258010622,1.180362645,6390,6164,261.87777,45,45,69,1.262194609,0
act_104,13/03/2016 00:00,13/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,61,4.987725237,46.14155608,48.19057714,1.053228627,1.18905737,6401,6129,259.361685,40,40,57,1.036538217,1
act_104,14/03/2016 00:00,14/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,109,3.327295851,44.89959375,47.34768411,1.536328332,1.200575574,8016,7602,316.09314,63,58,96,1.415450371,0
act_104,15/03/2016 00:00,15/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,82,4.532192033,39.71191376,41.953799,0.997575331,1.202772879,9227,8733,321.78564,52,50,79,1.009361084,0
act_104,16/03/2016 00:00,16/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,78,4.953495096,35.64047837,37.24014032,0.819153027,1.189599296,10603,10148,331.884135,57,54,72,0.792044203,0
act_104,17/03/2016 00:00,17/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,117,3.441876768,37.27131928,38.24307912,1.232856603,1.168184111,10620,10350,347.62959,73,69,110,1.202376681,0
act_104,18/03/2016 00:00,18/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,100,3.795785186,37.96221573,40.22330177,1.138630928,1.206311337,9905,9348,330.23331,75,74,99,1.178715236,1
act_104,19/03/2016 00:00,19/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,140,2.91954663,40.37777687,42.00037618,1.574562578,1.184250622,9962,9577,353.265165,92,87,123,1.448335944,0
act_104,20/03/2016 00:00,20/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,129,3.101904729,36.77498451,39.32683663,1.349762337,1.217501654,10756,10059,347.413275,86,85,120,1.340321895,0
act_104,21/03/2016 00:00,21/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,110,3.575483159,37.35404952,39.21919145,1.18942169,1.195346443,10463,9966,343.246365,68,68,100,1.131736172,0
act_104,22/03/2016 00:00,22/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,99,3.853293098,38.4881754,39.73419648,1.137178202,1.175357799,9803,9496,331.383195,62,58,90,1.064784402,0
act_104,23/03/2016 00:00,23/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,115,3.67837965,37.94491053,40.41287227,1.174437891,1.212549178,11038,10364,367.837965,75,71,107,1.15075823,1
act_104,24/03/2016 00:00,24/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,101,4.274549482,33.00521177,35.11579495,0.87907342,1.21130366,12977,12197,376.1604,62,62,95,0.871518334,0
act_104,25/03/2016 00:00,25/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,108,4.128470825,37.70107457,39.54554931,1.039674785,1.194199974,11596,11054,383.94774,69,63,101,1.031909076,0
act_104,26/03/2016 00:00,26/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,95,4.776979779,41.28937609,43.254451,0.984052229,1.192684631,10802,10312,391.71231,51,50,91,0.993170475,0
act_104,27/03/2016 00:00,27/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,134,3.647518331,45.75174506,47.98277812,1.428049012,1.194017814,10530,10040,423.11214,97,91,126,1.420219548,0
act_104,28/03/2016 00:00,28/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,117,3.928382865,39.83844437,41.31728984,1.154573343,1.180762259,11452,11043,400.695075,83,78,108,1.103516172,1
act_104,29/03/2016 00:00,29/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,143,3.092771682,33.9383833,36.45472674,1.249327283,1.222912944,12866,11978,383.503725,87,81,128,1.201268921,0
act_104,30/03/2016 00:00,30/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,107,4.215914456,35.0279221,36.18136036,0.945922725,1.175989667,12609,12205,387.86418,67,62,102,0.945210024,1
act_104,31/03/2016 00:00,31/03/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,134,3.385467509,33.38270877,34.82743795,1.122628172,1.187772003,13395,12839,392.71419,85,82,125,1.100536718,0
act_104,1/4/2016 0:00,1/4/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,136,3.455873487,38.42371012,39.84970641,1.265827563,1.180752012,12187,11750,411.24897,81,79,125,1.202485977,0
act_104,2/4/2016 0:00,2/4/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,131,3.434175954,39.62911179,41.9340187,1.313786876,1.204717437,11249,10630,391.495995,86,82,115,1.219473536,0
act_104,3/4/2016 0:00,3/4/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,141,3.457400215,39.11376749,40.7538997,1.287991881,1.186239582,12279,11784,421.802865,86,76,123,1.176999516,1
act_104,4/4/2016 0:00,4/4/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,122,3.721068846,39.74139294,42.1223118,1.215929385,1.206707535,11301,10663,394.433325,83,80,108,1.130718353,0
act_104,5/4/2016 0:00,5/4/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,45,4.331262721,35.77281761,36.32671949,0.940311059,1.156128534,5378,5295,168.919245,27,27,41,0.856935288,0
act_104,6/4/2016 0:00,6/4/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,5,14.22365962,38.75656653,38.79179969,0.31021848,1.139534897,1255,1253,42.67098,3,3,5,0.31049969,0
act_104,7/4/2016 0:00,7/4/2016 0:00,453,Demo,6058632,103,453,Right-hand,3,5.57865,8.02683486,16.40779445,0.163813073,2.327228343,792,388,5.57865,3,3,3,0.334853343,0
act_104,8/4/2016 0:00,8/4/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,10,16.73737313,35.95568917,38.42151623,0.244575985,1.21657833,4241,3969,133.898985,10,10,10,0.261348368,1
act_104,9/4/2016 0:00,9/4/2016 0:00,453,Demo,6058632,103,453,Right-hand,7,5.330457,5.543320068,14.44568306,0.118396031,2.966887737,5475,2102,26.652285,7,7,7,0.308536915,0
act_104,10/4/2016 0:00,10/4/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,9,15.25752692,36.84121561,37.90017203,0.274905626,1.171225044,3302,3209,106.802685,7,7,9,0.282806816,0
act_104,11/4/2016 0:00,11/4/2016 0:00,453,Demo,6058632,103,453,Right-hand,14,5.39649,4.304981587,12.35151705,0.090822699,3.266495397,15700,5473,59.36139,12,12,14,0.260581019,0
act_104,12/4/2016 0:00,12/4/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,4,10.17819,35.77571167,35.77571167,0.400175919,3,648,648,20.35638,4,4,4,0.400175919,0
act_104,13/04/2016 00:00,13/04/2016 00:00,453,Demo,6058632,103,453,Right-hand,9,5.700632306,3.229559042,7.455984129,0.064499441,2.628420795,14068,6095,39.904425,9,7,9,0.127634958,1
act_104,14/04/2016 00:00,14/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,32,10.9274915,21.65289014,23.52809186,0.225594913,1.237097516,15515,14278,295.042275,24,21,27,0.2088157,0
act_104,15/04/2016 00:00,15/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,44,11.6927024,27.8290238,30.73529438,0.270966415,1.257396971,17701,16027,433,35,34,41,0.283088025,0
act_104,16/04/2016 00:00,16/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,60,8.48294073,27.26086904,30.06880737,0.365869499,1.255768916,18069,16382,433,52,51,58,0.395642412,0
act_104,17/04/2016 00:00,17/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,61,8.319807342,23.8455603,25.89358405,0.326307762,1.23628235,20657,19023,433,46,45,55,0.327077388,0
act_104,18/04/2016 00:00,18/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,37,13.955807,25.6723234,28.96558607,0.209431629,1.284547919,19188,17006,433,32,32,37,0.236297952,1
act_104,19/04/2016 00:00,19/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,54,9.405000495,27.68123398,30.50987252,0.335089013,1.254838761,17794,16145,433,46,42,50,0.337214592,0
act_104,20/04/2016 00:00,20/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,54,9.204893181,25.34446386,27.84693582,0.313471175,1.250913213,19435,17689,433,48,44,52,0.322438,1
act_104,21/04/2016 00:00,21/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,40,12.72441223,24.42029787,26.92494437,0.218497505,1.255269114,20171,18295,433,33,31,38,0.226736829,0
act_104,22/04/2016 00:00,22/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,68,7.332711903,23.68758204,25.95572338,0.36778104,1.247513652,20795,18978,433,58,58,67,0.396166122,0
act_104,23/04/2016 00:00,23/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,100,4.972758516,27.15478247,30.84046218,0.621701833,1.293027467,18140,15972,433,86,75,89,0.624924927,0
act_104,24/04/2016 00:00,24/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,72,7.092294858,27.32630091,30.44974606,0.438659496,1.268632827,18027,16177,433,54,51,64,0.440720181,1
act_104,25/04/2016 00:00,25/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,80,6.269999571,27.89721426,31.9992605,0.506555082,1.305906179,17657,15393,433,60,54,73,0.530513676,0
act_104,26/04/2016 00:00,26/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,65,7.725535389,26.85975044,30.24538645,0.395827988,1.282006787,18339,16287,433,54,53,65,0.445721611,0
act_104,27/04/2016 00:00,27/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,72,6.977902932,25.15290669,28.03460388,0.410389402,1.26893453,19583,17571,433,58,56,66,0.420518637,0
act_104,28/04/2016 00:00,28/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,32,9.632131245,26.32529186,26.87203485,0.31116002,1.162145507,11249,11019,260.067555,21,20,30,0.294095043,0
act_104,29/04/2016 00:00,29/04/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,9,11.27765539,49.58768173,49.77527693,0.500596173,1.142806946,1814,1807,78.94359,9,9,9,0.430705935,1
act_104,30/04/2016 00:00,30/04/2016 00:00,453,Demo,6058632,103,453,Right-hand,3,4.565385,4.903743785,9.076312129,0.122287424,2.107243958,1062,575,4.565385,3,3,3,0.22634177,0
act_104,1/5/2016 0:00,1/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,11,17.01804525,52.34531999,54.29365668,0.3501878,1.180876108,3332,3213,153.162405,10,10,11,0.363222486,0
act_104,2/5/2016 0:00,2/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,9,2.23146,7.771254134,16.81401467,0.396492871,2.463277954,2289,1059,15.62022,9,7,7,0.612755501,0
act_104,3/5/2016 0:00,3/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,7,26.556651,57.75696229,59.83923211,0.247607811,1.179545202,2619,2528,132.783255,7,7,7,0.25653479,0
act_104,4/5/2016 0:00,4/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,9,5.343359621,7.283089242,15.25947603,0.155179827,2.385377231,5013,2394,32.06016,7,7,9,0.325130553,1
act_104,5/5/2016 0:00,5/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,11,14.36154449,60.79675729,63.89219192,0.481961205,1.196465589,2421,2304,129.253905,14,12,11,0.506500434,0
act_104,6/5/2016 0:00,6/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,12,4.018905,5.749506972,14.15605891,0.162876087,2.803140698,7959,3233,40.18905,12,11,12,0.401021825,0
act_104,7/5/2016 0:00,7/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,6,11.9030175,59.81415779,60.2684432,0.57211105,1.147146908,908,900,47.61207,6,5,5,0.43234196,0
act_104,8/5/2016 0:00,8/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,4,10.17819,6.702792376,14.79388076,0.074974779,2.512808397,3459,1568,20.35638,3,3,3,0.082739349,0
act_104,9/5/2016 0:00,9/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,3,66.454245,46.63455845,47.09726762,0.079894238,1.149796197,1624,1608,66.454245,3,3,3,0.080687772,1
act_104,10/5/2016 0:00,10/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,4,7.6108725,4.463854709,11.79980223,0.066774164,3.009523424,3883,1469,15.221745,4,4,4,0.176511902,0
act_104,11/5/2016 0:00,11/5/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,5,37.43767462,59.96424169,61.03968701,0.182354684,1.158918998,2134,2096,112.313025,5,5,5,0.185624455,1
act_104,12/5/2016 0:00,12/5/2016 0:00,453,Demo,6058632,103,453,Right-hand,9,9.314827879,4.08306289,11.99848983,0.049905009,3.3455961,15585,5304,55.888965,9,9,9,0.146651324,0
act_104,13/05/2016 00:00,13/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,3,78.681735,56.04112211,57.01574983,0.081089662,1.158299653,1600,1572,78.681735,3,3,3,0.082500264,0
act_104,14/05/2016 00:00,14/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,26,4.261242694,3.720680617,10.72460397,0.099406989,3.281646555,27384,9501,89.4861,24,23,23,0.259246696,0
act_104,15/05/2016 00:00,15/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,4,22.0242825,53.13457829,53.13457829,0.274668818,3,945,945,44.048565,4,4,4,0.274668818,1
act_104,16/05/2016 00:00,16/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,5,13.77964462,2.977665916,7.75880919,0.024601847,2.966553018,15807,6067,41.338935,5,5,5,0.064104381,0
act_104,17/05/2016 00:00,17/05/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,16,4.13465288,34.8670623,34.99000664,0.960084526,1.142514351,1621,1615,49.61583,9,9,16,0.963469287,0
act_104,18/05/2016 00:00,18/05/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,45,4.115239178,33.95268513,36.88677155,0.939317148,1.236885755,5382,4956,160.494345,30,27,42,0.941990346,0
act_104,19/05/2016 00:00,19/05/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,41,4.638574611,34.03566015,37.29614085,0.83537779,1.247563746,5432,4958,162.3501,27,27,38,0.836939813,0
act_104,20/05/2016 00:00,20/05/2016 00:00,453,Demo,6058632,103,453,Mobile Feed,27,3.410325518,35.93254347,36.24500024,1.19956914,1.148400396,2378,2358,75.02715,20,20,26,1.155000281,1
act_104,21/05/2016 00:00,21/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,7,26.381322,66.48518601,67.26497199,0.286920216,1.151853467,2260,2234,131.90661,7,7,7,0.290285622,0
act_104,22/05/2016 00:00,22/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,4,10.9125225,7.520690776,19.85900351,0.078463143,3.006302607,3305,1252,21.825045,4,4,4,0.207188784,0
act_104,23/05/2016 00:00,23/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,21,18.34439775,68.96390089,71.47167826,0.42800769,1.179900414,5453,5261,330.199155,16,14,19,0.39428532,0
act_104,24/05/2016 00:00,24/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,0,0,8.87852394,24.9166668,0,3.195082985,1899,678,17,0,0,0,0,0
act_104,25/05/2016 00:00,25/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,24,16.0016175,61.85395245,62.9489276,0.440084898,1.158654866,5892,5789,320.03235,21,20,23,0.425481359,1
act_104,26/05/2016 00:00,26/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,6,6.15643875,5.048329869,11.58313999,0.093358139,2.612231325,5554,2421,24.625755,6,6,6,0.21420536,0
act_104,27/05/2016 00:00,27/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,5,30.58770038,64.12515749,64.12515749,0.238679694,3,1631,1631,91.7631,5,4,4,0.159119037,0
act_104,28/05/2016 00:00,28/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,7,10.198683,4.340972988,10.29338229,0.048459114,2.699628277,13375,5642,50.993415,7,7,7,0.114907667,0
act_104,29/05/2016 00:00,29/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,7,30.782763,63.10529488,63.97082926,0.233394777,1.154115666,2778,2741,153.913815,7,7,7,0.236596239,0
act_104,30/05/2016 00:00,30/05/2016 00:00,453,Demo,6058632,103,453,Right-hand,4,12.4381125,8.756151129,19.63395849,0.080148123,2.552864243,3236,1444,24.876225,4,4,4,0.17971564,1
act_104,31/05/2016 00:00,31/05/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,23,16.14393,63.81000019,65.68194239,0.450000095,1.171899036,5474,5318,306.73467,18,14,19,0.390063762,0
act_104,1/6/2016 0:00,1/6/2016 0:00,453,Demo,6058632,103,453,Right-hand,7,7.386588,10.98540699,22.82629199,0.169318858,2.365659549,3829,1843,36.93294,7,6,6,0.281458831,0
act_104,2/6/2016 0:00,2/6/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,10,35.04445313,64.25753544,65.38144214,0.20875536,1.158413503,4968,4883,280.355625,9,9,10,0.21240653,0
act_104,3/6/2016 0:00,3/6/2016 0:00,453,Demo,6058632,103,453,Right-hand,16,5.256075379,9.194300577,22.93560052,0.19915439,2.840039483,7811,3132,63.0729,14,14,16,0.496800414,0
act_104,4/6/2016 0:00,4/6/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,16,22.04041163,62.05653145,62.17323339,0.320553783,1.140641519,4854,4844,264.484935,16,16,16,0.321156049,0
act_104,5/6/2016 0:00,5/6/2016 0:00,453,Demo,6058632,103,453,Right-hand,21,4.364249621,8.169353428,20.47875395,0.213113538,2.853966753,10949,4368,80,20,19,20,0.504549045,0
act_104,6/6/2016 0:00,6/6/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,18,15.47980538,61.46031608,64.85951845,0.452024348,1.20146702,4302,4077,232.197075,17,16,18,0.445222948,0
act_104,7/6/2016 0:00,7/6/2016 0:00,453,Demo,6058632,103,453,Right-hand,18,7.828000389,7.649868402,22.74636929,0.111258774,3.385253471,16311,5486,109.59201,18,16,16,0.283561641,0
act_104,8/6/2016 0:00,8/6/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,9,14.96802231,61.05836524,61.74198895,0.464422612,1.151246646,1955,1934,104.776155,9,9,9,0.469623281,0
act_104,9/6/2016 0:00,9/6/2016 0:00,453,Demo,6058632,103,453,Right-hand,10,8.74083375,8.625468407,22.91926304,0.11234718,3.025178937,9231,3475,69.92667,11,11,10,0.298524947,0
act_104,10/6/2016 0:00,10/6/2016 0:00,453,Demo,6058632,103,453,Desktop Feed,6,6.7456125,16.04188511,16.04188511,0.270748962,3,1917,1917,26.98245,5,5,6,0.270748962,0
act_104,11/6/2016 0:00,11/6/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,136,2.158461657,21.37446769,24.34201917,1.127415564,1.296564786,13682,12015,256.856985,95,87,125,1.17604773,0
act_104,12/6/2016 0:00,12/6/2016 0:00,453,Demo,6058632,103,453,Mobile Feed,87,2.41346858,23.02049049,24.4608262,1.085940009,1.209733668,8954,8425,181.010115,62,61,82,1.092344072,0
act_104,13/06/2016 00:00,13/06/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,0,0,0,0,0,1.171028083,83,81,0,0,0,0,0,0
act_104,14/06/2016 00:00,14/06/2016 00:00,453,Demo,6058632,103,453,Right-hand,5,3.92403038,2.265605892,13.31684437,0.065733574,6.691907178,5917,1008,11.77209,5,5,5,0.386369329,0
act_104,15/06/2016 00:00,15/06/2016 00:00,453,Demo,6058632,103,453,Desktop Feed,0,0,0,0,0,1.152469395,189,187,0,0,0,0,0,0
act_104,16/06/2016 00:00,16/06/2016 00:00,453,Demo,6058632,103,453,Right-hand,11,4.801940253,4.783867704,31.52258193,0.113421924,7.501976113,10287,1563,43.21746,11,11,11,0.747374018,0
